"","timestep","arm1_prev","arm2_prev","arm3_prev","arm4_prev"
"205",205,0.432801822323462,0.329954954954955,0.466587817859255,0.424065420560748
"206",206,0.437677859988617,0.325633802816901,0.472501478415139,0.416909620991254
"207",207,0.439954467842914,0.325817361894025,0.476331360946746,0.414577259475219
"208",208,0.435970404097894,0.327887323943662,0.473092844470727,0.415402567094516
"209",209,0.437677859988617,0.324887387387387,0.473995271867612,0.417736289381564
"210",210,0.42995444191344,0.323198198198198,0.465405085748078,0.414577259475219
"211",211,0.437606837606838,0.315878378378378,0.467808623744832,0.410839160839161
"212",212,0.431831146605819,0.310247747747748,0.464264619019492,0.407342657342657
"213",213,0.432155074116306,0.315315315315315,0.469339622641509,0.399184149184149
"214",214,0.436965202509983,0.307779030439684,0.46875,0.39813736903376
"215",215,0.4412100456621,0.313416009019166,0.472287735849057,0.394415357766143
"216",216,0.444,0.309470124013529,0.46875,0.39674229203025
"217",217,0.437464306110794,0.308342728297632,0.467570754716981,0.389179755671902
"218",218,0.440890919474586,0.305524239007892,0.471698113207547,0.390343222803956
"219",219,0.440958357102111,0.306651634723788,0.473466981132075,0.386046511627907
"220",220,0.433295324971494,0.301748448956571,0.464896755162242,0.383139534883721
"221",221,0.438676554478038,0.29983060417843,0.470241602828521,0.390697674418605
"222",222,0.429468874928612,0.298532731376975,0.473777253977608,0.380011621150494
"223",223,0.426369863013699,0.293619424054207,0.464705882352941,0.378849506101104
"224",224,0.425799086757991,0.298305084745763,0.461764705882353,0.380592678675189
"225",225,0.431506849315068,0.294350282485876,0.461809635722679,0.373983739837398
"226",226,0.430857142857143,0.292090395480226,0.465334900117509,0.371445153801509
"227",227,0.435105774728416,0.293220338983051,0.470346447445684,0.373186302959954
"228",228,0.431103487707261,0.287005649717514,0.461854460093897,0.372969837587007
"229",229,0.424242424242424,0.287733182589033,0.466236054022314,0.36912362159025
"230",230,0.423010875787064,0.287005649717514,0.465962441314554,0.361159420289855
"231",231,0.427590154550658,0.287408243929983,0.463572267920094,0.356687898089172
"232",232,0.422438465941614,0.284424379232506,0.466509988249119,0.360323886639676
"233",233,0.424398625429553,0.282167042889391,0.462984723854289,0.362796071634893
"234",234,0.419576416714367,0.282731376975169,0.461222091656874,0.358752166377816
"235",235,0.420721236405266,0.281602708803612,0.460634547591069,0.360277136258661
"236",236,0.416141957641671,0.281443880428652,0.460634547591069,0.358545034642032
"237",237,0.417620137299771,0.281443880428652,0.461267605633803,0.356441363373772
"238",238,0.416714367487121,0.280315848843768,0.460680751173709,0.354298903635314
"239",239,0.414089347079038,0.272983643542019,0.46537558685446,0.349105597230237
"240",240,0.419724770642202,0.275550536420102,0.460047003525264,0.351039260969977
"241",241,0.42545871559633,0.27683615819209,0.461538461538462,0.349884526558891
"242",242,0.421776504297994,0.275296777840588,0.463300058719906,0.348152424942263
"243",243,0.415137614678899,0.273755656108597,0.465648854961832,0.348729792147806
"244",244,0.416380297823597,0.272470322215941,0.463300058719906,0.341998844598498
"245",245,0.422922636103152,0.267947993216506,0.463887257780388,0.341801385681293
"246",246,0.419965576592083,0.270774448841153,0.472108044627129,0.342378752886836
"247",247,0.4245553643144,0.270101925254813,0.472417840375587,0.336799537839399
"248",248,0.424311926605505,0.265005662514156,0.469483568075117,0.338924233661076
"249",249,0.426605504587156,0.26685552407932,0.469519343493552,0.338924233661076
"250",250,0.415711009174312,0.268969422423556,0.466275659824047,0.336610757663389
"251",251,0.414802065404475,0.263873159682899,0.463657678780774,0.334297281665703
"252",252,0.412169919632606,0.264855687606112,0.466002344665885,0.33912037037037
"253",253,0.4055140723722,0.266968325791855,0.464243845252052,0.339306358381503
"254",254,0.410919540229885,0.26455624646693,0.464557703573521,0.342394447657606
"255",255,0.417576105686387,0.264971751412429,0.468347010550996,0.345465049104564
"256",256,0.413892078071183,0.26455624646693,0.464830011723329,0.339884393063584
"257",257,0.412743972445465,0.263276836158192,0.469244288224956,0.341816078658184
"258",258,0.415375788869765,0.260746606334842,0.46158357771261,0.338924233661076
"259",259,0.416284403669725,0.260894170911149,0.463343108504399,0.332947976878613
"260",260,0.408128219805381,0.262295081967213,0.462441314553991,0.335260115606936
"261",261,0.415234822451317,0.265536723163842,0.457746478873239,0.340843443096476
"262",262,0.41432664756447,0.26455624646693,0.456521739130435,0.343533487297921
"263",263,0.415472779369628,0.268513284341436,0.45684086905461,0.340659340659341
"264",264,0.420298165137615,0.26512153759186,0.455666470933646,0.341237709658762
"265",265,0.420389461626575,0.268665158371041,0.453051643192488,0.341237709658762
"266",266,0.423825887743414,0.269230769230769,0.452464788732394,0.338541666666667
"267",267,0.423495702005731,0.269383135257499,0.450762016412661,0.338924233661076
"268",268,0.420298165137615,0.27519818799547,0.44633431085044,0.331210191082803
"269",269,0.423407917383821,0.268403171007928,0.454865181711606,0.3335263462652
"270",270,0.4245553643144,0.273344651952462,0.46189917936694,0.340092699884125
"271",271,0.426850258175559,0.269383135257499,0.465416178194607,0.342989571263036
"272",272,0.426191843767949,0.272212790039615,0.460140679953107,0.339316734221193
"273",273,0.423076923076923,0.276174306734578,0.454918032786885,0.342028985507246
"274",274,0.425947187141217,0.272470322215941,0.456356180433509,0.341830822711472
"275",275,0.421022400919012,0.273035613340871,0.459871118922086,0.338550724637681
"276",276,0.427832087406555,0.277244494635799,0.461943793911007,0.334492753623188
"277",277,0.430707303047729,0.27683615819209,0.457259953161593,0.333913043478261
"278",278,0.425531914893617,0.278688524590164,0.460187353629977,0.33584686774942
"279",279,0.432432432432432,0.27683615819209,0.460456942003515,0.332171893147503
"280",280,0.43342939481268,0.278531073446328,0.466002344665885,0.337971014492754
"281",281,0.434506635891518,0.28135593220339,0.457796014067995,0.337971014492754
"282",282,0.437319468515309,0.278846153846154,0.466862170087977,0.333719582850521
"283",283,0.435912240184757,0.279411764705882,0.466549295774648,0.335457705677868
"284",284,0.429561200923788,0.276679841897233,0.469244288224956,0.335842501447597
"285",285,0.428818443804035,0.277244494635799,0.473345049794962,0.334684423856398
"286",286,0.426597582037997,0.274830699774266,0.469244288224956,0.337775202780997
"287",287,0.430051813471503,0.27765237020316,0.472450175849941,0.337775202780997
"288",288,0.435483870967742,0.275959367945824,0.466002344665885,0.336616454229432
"289",289,0.432930339666091,0.276523702031603,0.464871194379391,0.337384259259259
"290",290,0.428571428571429,0.282731376975169,0.468384074941452,0.336410848240046
"291",291,0.431451612903226,0.279345372460497,0.454918032786885,0.338141950375072
"292",292,0.431451612903226,0.280632411067194,0.463114754098361,0.341983852364475
"293",293,0.431451612903226,0.284745762711864,0.472791105909889,0.340634005763689
"294",294,0.429723502304147,0.284584980237154,0.469316189362946,0.343137254901961
"295",295,0.42931332948644,0.28208027133974,0.473407364114553,0.341407151095732
"296",296,0.432276657060519,0.283050847457627,0.476608187134503,0.341801385681293
"297",297,0.431700288184438,0.287005649717514,0.476887068461088,0.340646651270208
"298",298,0.431123919308357,0.282891022021457,0.48042080654588,0.336410848240046
"299",299,0.429971181556196,0.28514963297572,0.486565420560748,0.340450086555107
"300",300,0.427748992515832,0.280632411067194,0.487733644859813,0.337564916330063
"301",301,0.426597582037997,0.282731376975169,0.491545189504373,0.342939481268012
"302",302,0.432930339666091,0.285231116121759,0.486880466472303,0.340057636887608
"303",303,0.434407364787112,0.283699943598421,0.494172494172494,0.343713956170704
"304",304,0.42741935483871,0.279594137542277,0.489212827988338,0.345842956120092
"305",305,0.436059907834101,0.284827975183305,0.488331388564761,0.350259665320254
"306",306,0.434907834101383,0.282007896221094,0.494755244755245,0.351585014409222
"307",307,0.431123919308357,0.284020327498588,0.486627906976744,0.351008645533141
"308",308,0.432027649769585,0.286278938452852,0.490697674418605,0.354838709677419
"309",309,0.434081750143926,0.280067758328628,0.493604651162791,0.356566820276498
"310",310,0.426021876799079,0.280632411067194,0.500871586287042,0.356566820276498
"311",311,0.424626006904488,0.282485875706215,0.494479953515398,0.358870967741935
"312",312,0.427832087406555,0.28087986463621,0.508130081300813,0.363479262672811
"313",313,0.429804372842348,0.278623801466441,0.501742160278746,0.363479262672811
"314",314,0.43811168681635,0.282731376975169,0.497968659315148,0.368299711815562
"315",315,0.433831990794016,0.282326369282891,0.490127758420441,0.36468551644547
"316",316,0.431034482758621,0.285875706214689,0.496515679442509,0.368724754760531
"317",317,0.430707303047729,0.288461538461538,0.490423679628555,0.37066974595843
"318",318,0.42840713053479,0.285956964892412,0.484020918070889,0.374133949191686
"319",319,0.428489373923033,0.288058856819468,0.488088320743754,0.373556581986143
"320",320,0.427669345579793,0.290888511601585,0.488953488372093,0.373772385904102
"321",321,0.422502870264064,0.290084985835694,0.491279069767442,0.373772385904102
"322",322,0.424225028702641,0.289115646258503,0.486046511627907,0.373988439306358
"323",323,0.426521239954076,0.290249433106576,0.483420593368237,0.380704794916233
"324",324,0.423076923076923,0.293083900226757,0.489819662594532,0.380346820809249
"325",325,0.421354764638347,0.288145207033466,0.490983129726585,0.378393991912189
"326",326,0.430866322432587,0.291383219954649,0.493006993006993,0.386350491613649
"327",327,0.4245553643144,0.292517006802721,0.492155723416618,0.378831694621168
"328",328,0.426689576174112,0.296317280453258,0.496223126089483,0.38728323699422
"329",329,0.422196796338673,0.298016997167139,0.489819662594532,0.386705202312139
"330",330,0.425057208237986,0.301020408163265,0.497963932518906,0.383458646616541
"331",331,0.419336384439359,0.299489506522972,0.494767441860465,0.384170999422299
"332",332,0.426201372997712,0.301533219761499,0.495636998254799,0.385103926096998
"333",333,0.427345537757437,0.303632236095346,0.490116279069767,0.382217090069284
"334",334,0.420240137221269,0.304545454545455,0.501454333915067,0.381860196418255
"335",335,0.422196796338673,0.300397501419648,0.494761350407451,0.381639722863741
"336",336,0.427428571428571,0.302840909090909,0.493015133876601,0.382794457274827
"337",337,0.428897772701314,0.301876065946561,0.49708963911525,0.386481802426343
"338",338,0.423757852655625,0.301136363636364,0.4976717112922,0.394797687861272
"339",339,0.421232876712329,0.307561114269471,0.496214327315084,0.396182764603817
"340",340,0.423186750428327,0.308304891922639,0.493015133876601,0.398496240601504
"341",341,0.421803652968037,0.305634604439385,0.493023255813954,0.396641574985524
"342",342,0.414717626925271,0.304545454545455,0.490401396160558,0.386481802426343
"343",343,0.414717626925271,0.303013075611143,0.486910994764398,0.399421965317919
"344",344,0.410154021677125,0.307561114269471,0.491860465116279,0.389948006932409
"345",345,0.409789413773477,0.308698123934053,0.493015133876601,0.39930755914599
"346",346,0.418088737201365,0.307779670641681,0.49708963911525,0.396999422965955
"347",347,0.416619237336369,0.314204545454545,0.49941792782305,0.399884593190998
"348",348,0.409453302961276,0.318181818181818,0.495636998254799,0.400115473441109
"349",349,0.415384615384615,0.315520181921546,0.494473531122746,0.402192729371033
"350",350,0.41296928327645,0.313068181818182,0.493015133876601,0.400346620450607
"351",351,0.414342629482072,0.308129619101762,0.487492728330425,0.401734104046243
"352",352,0.405574516496018,0.306818181818182,0.482537834691502,0.399191218948585
"353",353,0.405788876276958,0.306076093128904,0.490104772991851,0.404046242774566
"354",354,0.409529211571185,0.3125,0.48951048951049,0.406015037593985
"355",355,0.404195011337869,0.309090909090909,0.498542274052478,0.406015037593985
"356",356,0.401020986954056,0.306598407281001,0.488046647230321,0.40822235089751
"357",357,0.407596371882086,0.308480364257257,0.488629737609329,0.398609501738123
"358",358,0.404991491775383,0.312642369020501,0.493589743589744,0.405561993047509
"359",359,0.400681044267877,0.310933940774487,0.495915985997666,0.399768250289687
"360",360,0.39727582292849,0.313177410154022,0.488629737609329,0.395712630359212
"361",361,0.392735527809308,0.310108509423187,0.486581096849475,0.39513325608343
"362",362,0.391254968767746,0.311821816105083,0.481632653061224,0.395833333333333
"363",363,0.392045454545455,0.312392918332381,0.479579929988331,0.393518518518519
"364",364,0.392390687109597,0.316571428571429,0.481913652275379,0.391782407407407
"365",365,0.39068710959682,0.31753283837807,0.480746791131855,0.392361111111111
"366",366,0.394438138479001,0.31753283837807,0.476384839650146,0.389467592592593
"367",367,0.387975042541123,0.312571428571429,0.476717112922002,0.396062536189925
"368",368,0.389330306469921,0.317324185248714,0.474112856311809,0.393290919606709
"369",369,0.380817253121453,0.316361556064073,0.477881257275902,0.387861271676301
"370",370,0.385008517887564,0.316180674671241,0.480511925538104,0.38474870017331
"371",371,0.380329732802729,0.317714285714286,0.478766724840023,0.386481802426343
"372",372,0.382821387940842,0.31753283837807,0.48109365910413,0.394675925925926
"373",373,0.379408418657565,0.317559863169897,0.475858057009889,0.388085598611914
"374",374,0.376209447922595,0.31927023945268,0.472060535506403,0.392485549132948
"375",375,0.381683731513083,0.319476082004556,0.469186046511628,0.395147313691508
"376",376,0.379408418657565,0.316059225512528,0.470040721349622,0.388663967611336
