arm,cluster,Health_Sub_District,name_1,DIDE_CODE,year,res_1,res_2,LLIN_USE_BASELINE,X3_and_over_net_use_baseline,Predominant_Brand_BASELINE,Nets_Per_person_6m,sleeping_under_net_6m,Nets_Per_person_12m,sleeping_under_net_12m,Nets_Per_person_18m,sleeping_under_net_18m,sleeping_under_net_25m,Net_Type,Distribution_Month,month,days_after_jan_2017,year.1,Prevalence_baseline_2_10_yrs,Number_tested_baseline,Prevalence_6m,Number_tested_6m,Prevalence_12m,Number_tested_12m,Prevalence_18m,Number_tested_18m,Prevalence_25m,dn0_med_2014,rn0_med_2014,gamman_med_2014,dn0_med_2017,rn0_med_2017,gamman_med_2017,seasonal_a0,seasonal_a1,seasonal_b1,seasonal_a2,seasonal_b2,seasonal_a3,seasonal_b3,itn_leave_durMean,eir_est
3,24,Masindi Municipality,Masindi,103282,2017,0.49,0.65,0.918157388,0.565393528,NA,0.4878698,0.872721675,0.517394436,0.802669372,0.444375666,0.721411451,0.638243243,PermaNet 2.0,Jul-17,,195,2017,0.1860465,86,0.219178082,73,0.0625,64,0.068965517,58,0.225,0.340918971,0.561704822,2.112342094,0.311403205,0.565691471,1.872272399,3.064618224,-1.517285438,-0.57251896,-1.424209634,-0.628146606,0.221446026,-0.064315736,7.421773925,15.39765191
3,26,Bukonzo East,Kasese,103267,2017,0.49,0.65,0.918157388,0.565393528,NA,0.4878698,0.872721675,0.517394436,0.802669372,0.444375666,0.721411451,0.638243243,PermaNet 2.0,Jul-17,,195,2017,0.2178218,101,0.025,80,0.022222222,90,0.04,100,NA,0.340918971,0.561704822,2.112342094,0.311403205,0.565691471,1.872272399,2.67083956,0.13064217,-0.626800461,-1.835793106,-0.779028081,0.092930363,-0.304686825,7.421773925,20.19608954
3,28,Busongora North,Kasese,103267,2017,0.49,0.65,0.918157388,0.565393528,NA,0.4878698,0.872721675,0.517394436,0.802669372,0.444375666,0.721411451,0.638243243,PermaNet 2.0,Jul-17,,195,2017,0.1358025,81,0.03030303,66,0.016666667,60,0.114285714,70,NA,0.340918971,0.561704822,2.112342094,0.311403205,0.565691471,1.872272399,2.67083956,0.13064217,-0.626800461,-1.835793106,-0.779028081,0.092930363,-0.304686825,7.421773925,8.294047591
3,31,Buhaguzi,Hoima,103255,2017,0.49,0.65,0.918157388,0.565393528,NA,0.4878698,0.872721675,0.517394436,0.802669372,0.444375666,0.721411451,0.638243243,PermaNet 2.0,Jul-17,,195,2017,0.4125,80,0.2,75,0.077922078,77,0.152173913,92,0.364,0.340918971,0.561704822,2.112342094,0.311403205,0.565691471,1.872272399,2.766026508,-1.013556666,-0.599220422,-1.51534868,-0.571764867,0.22498228,-0.190494503,7.421773925,54.6556305
3,32,Hoima Municipality,Hoima,103255,2017,0.49,0.65,0.918157388,0.565393528,NA,0.4878698,0.872721675,0.517394436,0.802669372,0.444375666,0.721411451,0.638243243,PermaNet 2.0,Jul-17,,195,2017,0.1630435,92,0.038961039,77,0.030769231,65,0.0625,64,0.099,0.340918971,0.561704822,2.112342094,0.311403205,0.565691471,1.872272399,2.766026508,-1.013556666,-0.599220422,-1.51534868,-0.571764867,0.22498228,-0.190494503,7.421773925,11.60009092
3,34,Igara West,Bushenyi,103252,2017,0.49,0.65,0.918157388,0.565393528,NA,0.4878698,0.872721675,0.517394436,0.802669372,0.444375666,0.721411451,0.638243243,PermaNet 2.0,Jul-17,,195,2017,0.1369863,73,0.075,80,0.088235294,68,0.115384615,78,0.109,0.340918971,0.561704822,2.112342094,0.311403205,0.565691471,1.872272399,2.384329351,0.543956957,-0.297619485,-1.673696106,-0.701611434,0.058273232,-0.351621285,7.421773925,8.666005736
3,40,Rubabo,Rukungiri,103298,2017,0.49,0.65,0.918157388,0.565393528,NA,0.4878698,0.872721675,0.517394436,0.802669372,0.444375666,0.721411451,0.638243243,PermaNet 2.0,Jul-17,,195,2017,0.0285714,70,0.047619048,63,0.026315789,76,0,75,0,0.340918971,0.561704822,2.112342094,0.311403205,0.565691471,1.872272399,2.285988503,0.609958019,-0.246887099,-1.634883576,-0.693913071,-0.019604793,-0.26849525,7.421773925,2.661203983
3,44,Mwenge North,Kyenjojo,103276,2017,0.49,0.65,0.918157388,0.565393528,NA,0.4878698,0.872721675,0.517394436,0.802669372,0.444375666,0.721411451,0.638243243,PermaNet 2.0,Jul-17,,195,2017,0.4814815,81,0.24137931,58,0.06779661,59,0.234375,64,0.25,0.340918971,0.561704822,2.112342094,0.311403205,0.565691471,1.872272399,2.683586481,-0.330723673,-0.726380844,-2.042241835,-0.448332536,0.316910357,-0.366186108,7.421773925,68.72300697
3,46,Kinkizi East,Kanungu,103265,2017,0.49,0.65,0.918157388,0.565393528,NA,0.4878698,0.872721675,0.517394436,0.802669372,0.444375666,0.721411451,0.638243243,PermaNet 2.0,Jul-17,,195,2017,0.125,80,0.097222222,72,0.014084507,71,0.028985507,69,0.035,0.340918971,0.561704822,2.112342094,0.311403205,0.565691471,1.872272399,2.377721795,0.468221108,-0.247772617,-1.629264664,-0.637034171,0.042847749,-0.174969706,7.421773925,7.28835503
3,47,Kinkizi West,Kanungu,103265,2017,0.49,0.65,0.918157388,0.565393528,NA,0.4878698,0.872721675,0.517394436,0.802669372,0.444375666,0.721411451,0.638243243,PermaNet 2.0,Jul-17,,195,2017,0.1704545,88,0.106060606,66,0.093333333,75,0.051282051,78,0.127,0.340918971,0.561704822,2.112342094,0.311403205,0.565691471,1.872272399,2.377721795,0.468221108,-0.247772617,-1.629264664,-0.637034171,0.042847749,-0.174969706,7.421773925,11.29313458
3,52,Bugangaizi East,Kibale,103270,2017,0.49,0.65,0.918157388,0.565393528,NA,0.4878698,0.872721675,0.517394436,0.802669372,0.444375666,0.721411451,0.638243243,PermaNet 2.0,Jul-17,,195,2017,0.4454545,110,0.164556962,79,0.289855072,69,0.295774648,71,0.395,0.340918971,0.561704822,2.112342094,0.311403205,0.565691471,1.872272399,2.817740943,-0.726461582,-0.641660125,-1.81789415,-0.42183137,0.299490368,-0.428818572,7.421773925,63.25325301
3,54,Buyaga East,Kibale,103270,2017,0.49,0.65,0.918157388,0.565393528,NA,0.4878698,0.872721675,0.517394436,0.802669372,0.444375666,0.721411451,0.638243243,PermaNet 2.0,Jul-17,,195,2017,0.4366197,71,0.277777778,72,0.213114754,61,0.453125,64,NA,0.340918971,0.561704822,2.112342094,0.311403205,0.565691471,1.872272399,2.817740943,-0.726461582,-0.641660125,-1.81789415,-0.42183137,0.299490368,-0.428818572,7.421773925,60.17810016
3,55,Buyanja,Kibale,103270,2017,0.49,0.65,0.918157388,0.565393528,NA,0.4878698,0.872721675,0.517394436,0.802669372,0.444375666,0.721411451,0.638243243,PermaNet 2.0,Jul-17,,195,2017,0.2680412,97,0.169014085,71,0.294117647,68,0.236111111,72,0.437,0.340918971,0.561704822,2.112342094,0.311403205,0.565691471,1.872272399,2.817740943,-0.726461582,-0.641660125,-1.81789415,-0.42183137,0.299490368,-0.428818572,7.421773925,21.21329153
3,57,Bufumbira East,Kisoro,103272,2017,0.49,0.65,0.918157388,0.565393528,NA,0.4878698,0.872721675,0.517394436,0.802669372,0.444375666,0.721411451,0.638243243,PermaNet 2.0,Jul-17,,195,2017,0.010989,91,0.011764706,85,0.015384615,65,0.013157895,76,0.061,0.340918971,0.561704822,2.112342094,0.311403205,0.565691471,1.872272399,2.649764481,0.998269682,0.123568997,-1.763089682,-0.554628797,-0.238093298,-0.361002398,7.421773925,1
3,62,Ndorwa West,Kabale,103258,2017,0.49,0.65,0.918157388,0.565393528,NA,0.4878698,0.872721675,0.517394436,0.802669372,0.444375666,0.721411451,0.638243243,PermaNet 2.0,Jul-17,,195,2017,0,83,0.013333333,75,0,66,0,75,0.014,0.340918971,0.561704822,2.112342094,0.311403205,0.565691471,1.872272399,2.257176723,0.716735372,0.235107316,-1.580660175,-0.625648276,-0.052080232,-0.346186227,7.421773925,1
3,69,Bukooli South,Bugiri,103250,2017,0.49,0.65,0.918157388,0.565393528,NA,0.4878698,0.872721675,0.517394436,0.802669372,0.444375666,0.721411451,0.638243243,PermaNet 2.0,Jul-17,,195,2017,0.7019231,104,0.460526316,76,0.602040816,98,0.434782609,92,0.684,0.340918971,0.561704822,2.112342094,0.311403205,0.565691471,1.872272399,3.358507008,-1.025557328,0.339694221,-1.861343857,-1.152679703,0.168450672,-0.203203006,7.421773925,222.2089651
3,73,Jinja Municipal,Jinja,103257,2017,0.49,0.65,0.918157388,0.565393528,NA,0.4878698,0.872721675,0.517394436,0.802669372,0.444375666,0.721411451,0.638243243,PermaNet 2.0,Jul-17,,195,2017,0.1020408,98,0.041666667,72,0.014084507,71,0.029411765,68,0.014,0.340918971,0.561704822,2.112342094,0.311403205,0.565691471,1.872272399,3.267883339,-0.981919556,0.383780077,-1.825071337,-1.151788839,0.411421461,-0.503601461,7.421773925,6.571741771
3,74,Kagoma,Jinja,103257,2017,0.49,0.65,0.918157388,0.565393528,NA,0.4878698,0.872721675,0.517394436,0.802669372,0.444375666,0.721411451,0.638243243,PermaNet 2.0,Jul-17,,195,2017,0.483871,93,0.298701299,77,0.364864865,74,0.180555556,72,0.329,0.340918971,0.561704822,2.112342094,0.311403205,0.565691471,1.872272399,3.267883339,-0.981919556,0.383780077,-1.825071337,-1.151788839,0.411421461,-0.503601461,7.421773925,47.54660089
3,78,Samia Bugwe South,Busia,103253,2017,0.49,0.65,0.918157388,0.565393528,NA,0.4878698,0.872721675,0.517394436,0.802669372,0.444375666,0.721411451,0.638243243,PermaNet 2.0,Jul-17,,195,2017,0.7261904,84,0.321428571,84,0.308641975,81,0.267605634,71,0.462,0.340918971,0.561704822,2.112342094,0.311403205,0.565691471,1.872272399,3.632922029,-1.18594567,0.390280031,-1.868419752,-1.33601221,0.0265309,-0.222126425,7.421773925,291.1941943
3,79,Samia Bugwe North,Busia,103253,2017,0.49,0.65,0.918157388,0.565393528,NA,0.4878698,0.872721675,0.517394436,0.802669372,0.444375666,0.721411451,0.638243243,PermaNet 2.0,Jul-17,,195,2017,0.5,90,0.405797101,69,0.395061728,81,0.484848485,66,0.524,0.340918971,0.561704822,2.112342094,0.311403205,0.565691471,1.872272399,3.632922029,-1.18594567,0.390280031,-1.868419752,-1.33601221,0.0265309,-0.222126425,7.421773925,45.3251935
3,81,Iganga Municipality,Iganga,103256,2017,0.49,0.65,0.918157388,0.565393528,NA,0.4878698,0.872721675,0.517394436,0.802669372,0.444375666,0.721411451,0.638243243,PermaNet 2.0,Jul-17,,195,2017,0.1477273,88,0.051948052,77,0.024390244,82,0,73,0.109,0.340918971,0.561704822,2.112342094,0.311403205,0.565691471,1.872272399,3.23117164,-1.401304782,0.231896847,-1.625879136,-0.920101702,0.261199491,-0.205104992,7.421773925,9.028759919
3,82,Kigulu South,Iganga,103256,2017,0.49,0.65,0.918157388,0.565393528,NA,0.4878698,0.872721675,0.517394436,0.802669372,0.444375666,0.721411451,0.638243243,PermaNet 2.0,Jul-17,,195,2017,0.5773196,97,0.3,80,0.340206186,97,0.25,72,0.198,0.340918971,0.561704822,2.112342094,0.311403205,0.565691471,1.872272399,3.23117164,-1.401304782,0.231896847,-1.625879136,-0.920101702,0.261199491,-0.205104992,7.421773925,112.9011172
3,84,Luuka,Iganga,103256,2017,0.49,0.65,0.918157388,0.565393528,NA,0.4878698,0.872721675,0.517394436,0.802669372,0.444375666,0.721411451,0.638243243,PermaNet 2.0,Jul-17,,195,2017,0.6516854,89,0.561643836,73,0.583333333,60,0.488095238,84,0.633,0.340918971,0.561704822,2.112342094,0.311403205,0.565691471,1.872272399,3.23117164,-1.401304782,0.231896847,-1.625879136,-0.920101702,0.261199491,-0.205104992,7.421773925,172.6243014
3,86,Ngora,Kumi,103275,2017,0.49,0.65,0.918157388,0.565393528,NA,0.4878698,0.872721675,0.517394436,0.802669372,0.444375666,0.721411451,0.638243243,PermaNet 2.0,Jul-17,,195,2017,0.2560976,82,0.183486239,109,0.172043011,93,0.153061224,98,0.253,0.340918971,0.561704822,2.112342094,0.311403205,0.565691471,1.872272399,2.754094358,-2.162641039,-0.056727097,-0.487285114,-0.660400287,0.135373553,0.036960793,7.421773925,17.55797535
3,88,Budadri West,Mbale,103284,2017,0.49,0.65,0.918157388,0.565393528,NA,0.4878698,0.872721675,0.517394436,0.802669372,0.444375666,0.721411451,0.638243243,PermaNet 2.0,Jul-17,,195,2017,0.2531646,79,0.107142857,84,0.041666667,96,0.025,80,0.091,0.340918971,0.561704822,2.112342094,0.311403205,0.565691471,1.872272399,3.296696098,-2.195952774,-0.45366556,-0.678362884,-0.828865842,-0.197940387,0.148385755,7.421773925,29.04942831
3,91,Bunya West,Mayuge,103283,2017,0.49,0.65,0.918157388,0.565393528,NA,0.4878698,0.872721675,0.517394436,0.802669372,0.444375666,0.721411451,0.638243243,PermaNet 2.0,Jul-17,,195,2017,0.5783132,83,0.291666667,72,0.408602151,93,0.390804598,87,0.586,0.340918971,0.561704822,2.112342094,0.311403205,0.565691471,1.872272399,3.227447359,-0.613602958,0.229699644,-1.828609896,-1.278449238,0.097594433,-0.473211007,7.421773925,89.61863086
3,95,Bulambuli,Sironko,103300,2017,0.49,0.65,0.918157388,0.565393528,NA,0.4878698,0.872721675,0.517394436,0.802669372,0.444375666,0.721411451,0.638243243,PermaNet 2.0,Jul-17,,195,2017,0.2365591,93,0.180327869,61,0.026666667,75,0.130434783,92,0.108,0.340918971,0.561704822,2.112342094,0.311403205,0.565691471,1.872272399,3.095706452,-2.464573268,-0.587770026,-0.305418439,-0.50227511,-0.118834256,0.130733503,7.421773925,29.87730951
3,98,Bungokho South,Mbale,103284,2017,0.49,0.65,0.918157388,0.565393528,NA,0.4878698,0.872721675,0.517394436,0.802669372,0.444375666,0.721411451,0.638243243,PermaNet 2.0,Jul-17,,195,2017,0.2597403,77,0.271604938,81,0.259259259,81,0.170731707,82,0.274,0.340918971,0.561704822,2.112342094,0.311403205,0.565691471,1.872272399,3.296696098,-2.195952774,-0.45366556,-0.678362884,-0.828865842,-0.197940387,0.148385755,7.421773925,21.14098028
3,99,Mbale Municipality,Mbale,103284,2017,0.49,0.65,0.918157388,0.565393528,NA,0.4878698,0.872721675,0.517394436,0.802669372,0.444375666,0.721411451,0.638243243,PermaNet 2.0,Jul-17,,195,2017,0.0307692,65,0.052631579,76,0.014084507,71,0.038961039,77,0.092,0.340918971,0.561704822,2.112342094,0.311403205,0.565691471,1.872272399,3.296696098,-2.195952774,-0.45366556,-0.678362884,-0.828865842,-0.197940387,0.148385755,7.421773925,3.190128931
3,101,Bubulo East,Mbale,103284,2017,0.49,0.65,0.918157388,0.565393528,NA,0.4878698,0.872721675,0.517394436,0.802669372,0.444375666,0.721411451,0.638243243,PermaNet 2.0,Jul-17,,195,2017,0.2560976,82,0.119047619,84,0.083333333,72,0.13253012,83,0.266,0.340918971,0.561704822,2.112342094,0.311403205,0.565691471,1.872272399,3.296696098,-2.195952774,-0.45366556,-0.678362884,-0.828865842,-0.197940387,0.148385755,7.421773925,19.11807179
4,6,Isingiro North,Mbarara,103285,2017,0.49,0.65,0.948079376,0.518616531,NA,0.479076195,0.831160147,0.520145952,0.798923272,0.462633169,0.767489131,0.633833333,PermaNet 3.0,Jul-17,,195,2017,0.1125,80,0.025,80,0.0125,80,0,75,0.012,0.340918971,0.561704822,2.112342094,0.483013286,0.482006596,1.625772453,2.085169221,0.490035026,-0.133685553,-1.447381674,-0.609622629,-0.000470121,-0.243443866,6.693854099,7.635724744
4,9,Kibanda,Masindi,103282,2017,0.49,0.65,0.948079376,0.518616531,NA,0.479076195,0.831160147,0.520145952,0.798923272,0.462633169,0.767489131,0.633833333,PermaNet 3.0,Jul-17,,195,2017,0.4512195,82,0.328767123,73,0.347826087,69,0.306451613,62,0.449,0.340918971,0.561704822,2.112342094,0.483013286,0.482006596,1.625772453,3.064618224,-1.517285438,-0.57251896,-1.424209634,-0.628146606,0.221446026,-0.064315736,6.693854099,55.2276156
4,14,Bunyaruguru,Bushenyi,103252,2017,0.49,0.65,0.948079376,0.518616531,NA,0.479076195,0.831160147,0.520145952,0.798923272,0.462633169,0.767489131,0.633833333,PermaNet 3.0,Jul-17,,195,2017,0.1304348,69,0.081081081,74,0.012820513,78,0.038834951,103,0.031,0.340918971,0.561704822,2.112342094,0.483013286,0.482006596,1.625772453,2.384329351,0.543956957,-0.297619485,-1.673696106,-0.701611434,0.058273232,-0.351621285,6.693854099,8.689937815
4,20,Ruhaama,Ntungamo,103294,2017,0.49,0.65,0.948079376,0.518616531,NA,0.479076195,0.831160147,0.520145952,0.798923272,0.462633169,0.767489131,0.633833333,PermaNet 3.0,Jul-17,,195,2017,0.25,72,0.083333333,84,0.05,80,0.024691358,81,0.038,0.340918971,0.561704822,2.112342094,0.483013286,0.482006596,1.625772453,1.990519842,0.725628797,-0.010574529,-1.305520532,-0.557125206,-0.074035487,-0.362517578,6.693854099,19.23417133
4,27,Busongora South,Kasese,103267,2017,0.49,0.65,0.948079376,0.518616531,NA,0.479076195,0.831160147,0.520145952,0.798923272,0.462633169,0.767489131,0.633833333,PermaNet 3.0,Jul-17,,195,2017,0.2210526,95,0.016949153,59,0.046153846,65,0.047058824,85,NA,0.340918971,0.561704822,2.112342094,0.483013286,0.482006596,1.625772453,2.67083956,0.13064217,-0.626800461,-1.835793106,-0.779028081,0.092930363,-0.304686825,6.693854099,14.30366385
4,30,Bugahya,Hoima,103255,2017,0.49,0.65,0.948079376,0.518616531,NA,0.479076195,0.831160147,0.520145952,0.798923272,0.462633169,0.767489131,0.633833333,PermaNet 3.0,Jul-17,,195,2017,0.2840909,88,0.123076923,65,0.132352941,68,0.084507042,71,0.257,0.340918971,0.561704822,2.112342094,0.483013286,0.482006596,1.625772453,2.766026508,-1.013556666,-0.599220422,-1.51534868,-0.571764867,0.22498228,-0.190494503,6.693854099,25.08278414
4,36,Kyaka,Kyenjojo,103276,2017,0.49,0.65,0.948079376,0.518616531,NA,0.479076195,0.831160147,0.520145952,0.798923272,0.462633169,0.767489131,0.633833333,PermaNet 3.0,Jul-17,,195,2017,0.3580247,81,0.141176471,85,0.136363636,66,0.045454545,66,0.125,0.340918971,0.561704822,2.112342094,0.483013286,0.482006596,1.625772453,2.683586481,-0.330723673,-0.726380844,-2.042241835,-0.448332536,0.316910357,-0.366186108,6.693854099,31.99452671
4,38,Burahya,Kabarole,103259,2017,0.49,0.65,0.948079376,0.518616531,NA,0.479076195,0.831160147,0.520145952,0.798923272,0.462633169,0.767489131,0.633833333,PermaNet 3.0,Jul-17,,195,2017,0.1728395,81,0.028985507,69,0.027027027,74,0.014705882,68,0.092,0.340918971,0.561704822,2.112342094,0.483013286,0.482006596,1.625772453,3.022943734,-0.137865893,-0.981813387,-2.215396744,-0.821247699,0.22201976,-0.368233259,6.693854099,12.82312446
4,43,Ntoroko,Bundibugyo,103251,2017,0.49,0.65,0.948079376,0.518616531,NA,0.479076195,0.831160147,0.520145952,0.798923272,0.462633169,0.767489131,0.633833333,PermaNet 3.0,Jul-17,,195,2017,0.2643678,87,0.08988764,89,0.077669903,103,0.053763441,93,0.114,0.340918971,0.561704822,2.112342094,0.483013286,0.482006596,1.625772453,2.580746356,-0.527091925,-0.600614046,-1.50198419,-0.554288099,0.208562441,-0.4734048,6.693854099,19.20354265
4,45,Mwenge South,Kyenjojo,103276,2017,0.49,0.65,0.948079376,0.518616531,NA,0.479076195,0.831160147,0.520145952,0.798923272,0.462633169,0.767489131,0.633833333,PermaNet 3.0,Jul-17,,195,2017,0.2954545,88,0.125,56,0.069444444,72,0.064935065,77,0.169,0.340918971,0.561704822,2.112342094,0.483013286,0.482006596,1.625772453,2.683586481,-0.330723673,-0.726380844,-2.042241835,-0.448332536,0.316910357,-0.366186108,6.693854099,27.94511316
4,49,Mbarara Municipality,Mbarara,103285,2017,0.49,0.65,0.948079376,0.518616531,NA,0.479076195,0.831160147,0.520145952,0.798923272,0.462633169,0.767489131,0.633833333,PermaNet 3.0,Jul-17,,195,2017,0,76,0,53,0,63,0.012820513,78,NA,0.340918971,0.561704822,2.112342094,0.483013286,0.482006596,1.625772453,2.085169221,0.490035026,-0.133685553,-1.447381674,-0.609622629,-0.000470121,-0.243443866,6.693854099,1
4,51,Bugangaizi West,Kibale,103270,2017,0.49,0.65,0.948079376,0.518616531,NA,0.479076195,0.831160147,0.520145952,0.798923272,0.462633169,0.767489131,0.633833333,PermaNet 3.0,Jul-17,,195,2017,0.4204545,88,0.135802469,81,0.169014085,71,0.098591549,71,0.235,0.340918971,0.561704822,2.112342094,0.483013286,0.482006596,1.625772453,2.817740943,-0.726461582,-0.641660125,-1.81789415,-0.42183137,0.299490368,-0.428818572,6.693854099,49.64776349
4,59,Bufumbira South,Kisoro,103272,2017,0.49,0.65,0.948079376,0.518616531,NA,0.479076195,0.831160147,0.520145952,0.798923272,0.462633169,0.767489131,0.633833333,PermaNet 3.0,Jul-17,,195,2017,0.027027,74,0,72,0,69,0,84,0,0.340918971,0.561704822,2.112342094,0.483013286,0.482006596,1.625772453,2.649764481,0.998269682,0.123568997,-1.763089682,-0.554628797,-0.238093298,-0.361002398,6.693854099,3.247137718
4,60,Kabale Municipality,Kabale,103258,2017,0.49,0.65,0.948079376,0.518616531,NA,0.479076195,0.831160147,0.520145952,0.798923272,0.462633169,0.767489131,0.633833333,PermaNet 3.0,Jul-17,,195,2017,0,82,0,62,0,65,0,63,0,0.340918971,0.561704822,2.112342094,0.483013286,0.482006596,1.625772453,2.257176723,0.716735372,0.235107316,-1.580660175,-0.625648276,-0.052080232,-0.346186227,6.693854099,1
4,63,Rubanda East,Kabale,103258,2017,0.49,0.65,0.948079376,0.518616531,NA,0.479076195,0.831160147,0.520145952,0.798923272,0.462633169,0.767489131,0.633833333,PermaNet 3.0,Jul-17,,195,2017,0.0135135,74,0,80,0.016666667,60,0.014925373,67,0,0.340918971,0.561704822,2.112342094,0.483013286,0.482006596,1.625772453,2.257176723,0.716735372,0.235107316,-1.580660175,-0.625648276,-0.052080232,-0.346186227,6.693854099,1
4,64,Rubanda West,Kabale,103258,2017,0.49,0.65,0.948079376,0.518616531,NA,0.479076195,0.831160147,0.520145952,0.798923272,0.462633169,0.767489131,0.633833333,PermaNet 3.0,Jul-17,,195,2017,0.012987,77,0,62,0,62,0,56,0.016,0.340918971,0.561704822,2.112342094,0.483013286,0.482006596,1.625772453,2.257176723,0.716735372,0.235107316,-1.580660175,-0.625648276,-0.052080232,-0.346186227,6.693854099,1
4,65,Rukiga South,Kabale,103258,2017,0.49,0.65,0.948079376,0.518616531,NA,0.479076195,0.831160147,0.520145952,0.798923272,0.462633169,0.767489131,0.633833333,PermaNet 3.0,Jul-17,,195,2017,0.0240964,83,0,69,0,57,0,76,0,0.340918971,0.561704822,2.112342094,0.483013286,0.482006596,1.625772453,2.257176723,0.716735372,0.235107316,-1.580660175,-0.625648276,-0.052080232,-0.346186227,6.693854099,2.632356547
4,70,Soroti,Soroti,103301,2017,0.49,0.65,0.948079376,0.518616531,NA,0.479076195,0.831160147,0.520145952,0.798923272,0.462633169,0.767489131,0.633833333,PermaNet 3.0,Jul-17,,195,2017,0.4137931,87,0.109756098,82,0.056818182,88,0.247863248,117,0.208,0.340918971,0.561704822,2.112342094,0.483013286,0.482006596,1.625772453,2.896717789,-2.067087381,-0.169077675,-0.942156559,-0.730111469,0.291954972,0.332245672,6.693854099,32.41604264
4,72,Butembe,Jinja,103257,2017,0.49,0.65,0.948079376,0.518616531,NA,0.479076195,0.831160147,0.520145952,0.798923272,0.462633169,0.767489131,0.633833333,PermaNet 3.0,Jul-17,,195,2017,0.2359551,89,0.1,70,0.156626506,83,0.092307692,65,0.236,0.340918971,0.561704822,2.112342094,0.483013286,0.482006596,1.625772453,3.267883339,-0.981919556,0.383780077,-1.825071337,-1.151788839,0.411421461,-0.503601461,6.693854099,13.45675278
4,75,Bugabula,Kamuli,103263,2017,0.49,0.65,0.948079376,0.518616531,NA,0.479076195,0.831160147,0.520145952,0.798923272,0.462633169,0.767489131,0.633833333,PermaNet 3.0,Jul-17,,195,2017,0.5675676,111,0.14084507,71,0.283950617,81,0.367816092,87,0.487,0.340918971,0.561704822,2.112342094,0.483013286,0.482006596,1.625772453,2.915139935,-1.470145128,0.286312813,-1.38142086,-0.813123749,0.371819448,-0.159814488,6.693854099,103.2295412
4,76,Buzaaya,Kamuli,103263,2017,0.49,0.65,0.948079376,0.518616531,NA,0.479076195,0.831160147,0.520145952,0.798923272,0.462633169,0.767489131,0.633833333,PermaNet 3.0,Jul-17,,195,2017,0.5206612,121,0.224719101,89,0.285714286,77,0.283783784,74,0.349,0.340918971,0.561704822,2.112342094,0.483013286,0.482006596,1.625772453,2.915139935,-1.470145128,0.286312813,-1.38142086,-0.813123749,0.371819448,-0.159814488,6.693854099,69.31564009
4,77,Busia Municipality,Busia,103253,2017,0.49,0.65,0.948079376,0.518616531,NA,0.479076195,0.831160147,0.520145952,0.798923272,0.462633169,0.767489131,0.633833333,PermaNet 3.0,Jul-17,,195,2017,0.0947368,95,0.049180328,61,0.0125,80,0.061538462,65,0.058,0.340918971,0.561704822,2.112342094,0.483013286,0.482006596,1.625772453,3.632922029,-1.18594567,0.390280031,-1.868419752,-1.33601221,0.0265309,-0.222126425,6.693854099,4.130937169
4,83,Kigulu North,Iganga,103256,2017,0.49,0.65,0.948079376,0.518616531,NA,0.479076195,0.831160147,0.520145952,0.798923272,0.462633169,0.767489131,0.633833333,PermaNet 3.0,Jul-17,,195,2017,0.5670103,97,0.4,90,0.333333333,93,0.347222222,72,0.466,0.340918971,0.561704822,2.112342094,0.483013286,0.482006596,1.625772453,3.23117164,-1.401304782,0.231896847,-1.625879136,-0.920101702,0.261199491,-0.205104992,6.693854099,130.0008054
4,85,Kumi,Kumi,103275,2017,0.49,0.65,0.948079376,0.518616531,NA,0.479076195,0.831160147,0.520145952,0.798923272,0.462633169,0.767489131,0.633833333,PermaNet 3.0,Jul-17,,195,2017,0.3783784,111,0.170212766,94,0.179775281,89,0.245098039,102,0.281,0.340918971,0.561704822,2.112342094,0.483013286,0.482006596,1.625772453,2.754094358,-2.162641039,-0.056727097,-0.487285114,-0.660400287,0.135373553,0.036960793,6.693854099,34.62646312
4,89,Tingey,Kapchorwa,103266,2017,0.49,0.65,0.948079376,0.518616531,NA,0.479076195,0.831160147,0.520145952,0.798923272,0.462633169,0.767489131,0.633833333,PermaNet 3.0,Jul-17,,195,2017,0.027027,74,0.010869565,92,0.011111111,90,0,80,0,0.340918971,0.561704822,2.112342094,0.483013286,0.482006596,1.625772453,2.806436179,-2.591998182,-0.510944598,-0.030899023,-0.464447721,-0.079769376,0.204377047,6.693854099,3.1896657
4,92,Bunya East,Mayuge,103283,2017,0.49,0.65,0.948079376,0.518616531,NA,0.479076195,0.831160147,0.520145952,0.798923272,0.462633169,0.767489131,0.633833333,PermaNet 3.0,Jul-17,,195,2017,0.7346939,98,0.285714286,63,0.398230088,113,0.393939394,66,0.583,0.340918971,0.561704822,2.112342094,0.483013286,0.482006596,1.625772453,3.227447359,-0.613602958,0.229699644,-1.828609896,-1.278449238,0.097594433,-0.473211007,6.693854099,373.2597663
4,94,Bulamogi,Kamuli,103263,2017,0.49,0.65,0.948079376,0.518616531,NA,0.479076195,0.831160147,0.520145952,0.798923272,0.462633169,0.767489131,0.633833333,PermaNet 3.0,Jul-17,,195,2017,0.7349398,83,0.308823529,68,0.417721519,79,0.630952381,84,0.549,0.340918971,0.561704822,2.112342094,0.483013286,0.482006596,1.625772453,2.915139935,-1.470145128,0.286312813,-1.38142086,-0.813123749,0.371819448,-0.159814488,6.693854099,225.9664858
